event_id,transaction_id,account_id,protocol_id,event_type,token_id,amount,collateral_amount,debt_amount,timestamp
11368,17063,45,3,BORROW,1,4026.20738,9910.4079800386,4026.20738,2025-06-02 17:58:16
11369,17064,74,2,REPAY,5,0.040848,,0.040848,2025-06-02 18:16:23
11370,17065,286,4,REPAY,2,737.072124,,737.072124,2025-06-02 18:27:14
11371,17068,752,2,REPAY,1,0.002236,,0.002236,2025-06-02 19:10:55
11372,17069,925,3,DEPOSIT,2,984.470266,984.470266,,2025-06-02 19:18:44
11373,17071,79,2,REPAY,4,1.614345,,1.614345,2025-06-02 19:38:51
11374,17072,227,3,REPAY,4,0.168366,,0.168366,2025-06-02 19:46:44
11375,17073,978,4,BORROW,4,2592.952141,5263.847421145,2592.952141,2025-06-02 20:22:59
11376,17075,963,2,REPAY,5,838.631353,,838.631353,2025-06-02 21:06:29
11377,17076,729,3,REPAY,3,2.007935,,2.007935,2025-06-02 21:07:09
11378,17078,472,4,REPAY,2,0.000113,,0.000113,2025-06-02 21:24:48
11379,17080,759,3,LIQUIDATION,3,3703.136618,3830.2449746339,3703.136618,2025-06-02 21:36:56
11380,17081,834,2,REPAY,4,118.345728,,118.345728,2025-06-02 21:39:34
11381,17083,325,1,REPAY,2,3.4e-05,,3.4e-05,2025-06-02 22:52:48
11382,17086,466,4,WITHDRAW,2,2360.537543,,,2025-06-02 23:20:23
11383,17087,269,2,LIQUIDATION,4,1629.211505,1583.4909970176,1629.211505,2025-06-03 00:04:00
11384,17088,308,1,BORROW,1,3631.651302,5814.774424412,3631.651302,2025-06-03 00:09:45
11385,17089,109,1,REPAY,3,8.89326,,8.89326,2025-06-03 00:46:03
11386,17092,505,3,REPAY,5,0.40437,,0.40437,2025-06-03 01:06:45
11387,17094,75,2,BORROW,4,476.232679,832.0232152764,476.232679,2025-06-03 01:45:40
11388,17095,193,1,REPAY,1,1.286975,,1.286975,2025-06-03 01:56:16
11389,17096,926,1,REPAY,4,0.011844,,0.011844,2025-06-03 02:57:52
11390,17097,349,2,REPAY,1,531.559761,,531.559761,2025-06-03 02:59:59
11391,17098,950,2,REPAY,5,50.1078,,50.1078,2025-06-03 03:24:12
11392,17099,791,1,REPAY,2,1290.305921,,1290.305921,2025-06-03 03:44:53
11393,17100,360,3,REPAY,3,0.369777,,0.369777,2025-06-03 03:46:45
11394,17102,468,1,REPAY,2,5.103956,,5.103956,2025-06-03 03:50:06
11395,17103,546,3,REPAY,5,3.432905,,3.432905,2025-06-03 03:58:30
11396,17104,279,2,DEPOSIT,2,8761.012473,8761.012473,,2025-06-03 04:05:13
11397,17105,972,4,REPAY,2,0.000332,,0.000332,2025-06-03 04:20:09
11398,17106,296,2,REPAY,4,9177.291831,,9177.291831,2025-06-03 04:40:22
11399,17107,66,4,REPAY,2,3e-06,,3e-06,2025-06-03 04:50:37
11400,17108,997,3,WITHDRAW,5,7816.200609,,,2025-06-03 05:21:51
11401,17109,495,1,REPAY,4,0.003358,,0.003358,2025-06-03 05:40:35
11402,17110,92,2,WITHDRAW,5,2337.415551,,,2025-06-03 05:53:05
11403,17111,425,3,BORROW,1,5612.279702,11372.1167376768,5612.279702,2025-06-03 05:53:54
11404,17112,666,1,REPAY,5,62.192708,,62.192708,2025-06-03 05:58:19
11405,17113,588,3,WITHDRAW,1,9315.925021,,,2025-06-03 06:15:14
11406,17114,980,3,REPAY,2,3391.800704,,3391.800704,2025-06-03 06:17:04
11407,17115,841,4,REPAY,2,1181.727844,,1181.727844,2025-06-03 06:21:28
11408,17116,110,3,LIQUIDATION,1,4168.207738,4986.8322869535,4168.207738,2025-06-03 06:29:08
11409,17117,915,4,WITHDRAW,1,6003.591259,,,2025-06-03 06:37:46
11410,17118,814,2,REPAY,5,0.000424,,0.000424,2025-06-03 06:56:49
11411,17119,767,2,REPAY,1,604.884088,,604.884088,2025-06-03 06:58:31
11412,17120,623,4,BORROW,5,1839.070848,2221.4827741781,1839.070848,2025-06-03 07:18:10
11413,17124,992,3,REPAY,2,130.694826,,130.694826,2025-06-03 07:44:44
11414,17125,776,3,BORROW,2,4606.193265,5704.2157667281,4606.193265,2025-06-03 08:07:41
11415,17126,617,3,BORROW,5,2935.098284,4799.8609688957,2935.098284,2025-06-03 09:00:30
11416,17127,337,4,DEPOSIT,4,3428.952978,3428.952978,,2025-06-03 09:06:25
11417,17128,142,3,REPAY,1,186.050311,,186.050311,2025-06-03 09:14:20
11418,17129,279,4,DEPOSIT,2,8546.556362,8546.556362,,2025-06-03 09:41:11
11419,17130,332,2,LIQUIDATION,4,6819.792946,7138.1945446521,6819.792946,2025-06-03 09:43:14
11420,17131,772,2,BORROW,1,1855.416225,4629.5547133404,1855.416225,2025-06-03 09:44:31
11421,17133,184,2,REPAY,5,34.601238,,34.601238,2025-06-03 10:18:27
11422,17134,12,3,REPAY,4,1e-06,,1e-06,2025-06-03 10:34:40
11423,17135,170,4,REPAY,4,24.522778,,24.522778,2025-06-03 10:43:07
11424,17137,783,3,REPAY,4,1929.159645,,1929.159645,2025-06-03 11:24:19
11425,17138,934,1,REPAY,3,47.535152,,47.535152,2025-06-03 11:59:17
11426,17140,65,1,REPAY,3,0.068158,,0.068158,2025-06-03 12:25:09
11427,17141,288,3,BORROW,4,4454.781256,10183.1127706948,4454.781256,2025-06-03 12:33:44
11428,17142,971,1,DEPOSIT,1,395.974986,395.974986,,2025-06-03 12:34:37
11429,17143,163,2,REPAY,5,2e-06,,2e-06,2025-06-03 12:40:53
11430,17144,750,3,LIQUIDATION,2,13284.441269,15661.7962436618,13284.441269,2025-06-03 13:01:35
11431,17147,751,4,REPAY,2,0.011005,,0.011005,2025-06-03 13:50:39
11432,17148,815,1,DEPOSIT,5,7642.835255,7642.835255,,2025-06-03 13:57:15
11433,17149,285,2,WITHDRAW,2,7249.401939,,,2025-06-03 14:18:51
11434,17150,624,3,BORROW,4,9117.605116,21181.8466242446,9117.605116,2025-06-03 14:25:01
11435,17151,812,1,WITHDRAW,2,3630.889904,,,2025-06-03 14:34:15
11436,17152,456,1,REPAY,1,2944.501109,,2944.501109,2025-06-03 14:38:15
11437,17153,390,2,WITHDRAW,4,6417.590822,,,2025-06-03 14:41:04
11438,17154,890,1,REPAY,5,0.014363,,0.014363,2025-06-03 15:16:35
11439,17155,900,2,DEPOSIT,2,7523.9134,7523.9134,,2025-06-03 15:21:01
11440,17157,790,3,DEPOSIT,3,5547.585533,5547.585533,,2025-06-03 15:32:16
11441,17160,691,1,REPAY,5,79.126311,,79.126311,2025-06-03 16:18:23
11442,17161,997,3,REPAY,1,0.301661,,0.301661,2025-06-03 16:28:23
11443,17162,648,1,REPAY,4,3760.18716,,3760.18716,2025-06-03 16:30:00
11444,17164,540,4,BORROW,4,8928.710262,13509.8264241958,8928.710262,2025-06-03 17:12:35
11445,17165,85,3,REPAY,5,0.000629,,0.000629,2025-06-03 17:15:11
11446,17166,610,1,WITHDRAW,3,6919.000817,,,2025-06-03 17:24:22
11447,17168,530,3,REPAY,4,0.522245,,0.522245,2025-06-03 17:58:39
11448,17170,74,3,REPAY,1,0.036178,,0.036178,2025-06-03 18:15:13
11449,17171,778,2,REPAY,4,14.686338,,14.686338,2025-06-03 18:35:27
11450,17172,381,1,BORROW,4,4076.584241,5412.6608713637,4076.584241,2025-06-03 19:03:57
11451,17173,798,3,WITHDRAW,5,8008.47734,,,2025-06-03 19:17:36
11452,17174,513,2,LIQUIDATION,4,404.412927,380.3533319566,404.412927,2025-06-03 19:34:48
11453,17175,123,4,REPAY,5,462.490016,,462.490016,2025-06-03 20:06:33
11454,17176,449,3,BORROW,4,5447.766559,10184.0348507862,5447.766559,2025-06-03 20:34:27
11455,17177,156,2,DEPOSIT,2,3714.872078,3714.872078,,2025-06-03 20:36:13
11456,17178,914,3,BORROW,3,8423.584145,11282.0919133651,8423.584145,2025-06-03 20:51:13
11457,17179,971,1,REPAY,2,1529.637283,,1529.637283,2025-06-03 20:59:45
11458,17181,3,4,REPAY,4,0.000409,,0.000409,2025-06-03 21:08:51
11459,17182,575,2,REPAY,2,33.669557,,33.669557,2025-06-03 21:26:12
11460,17183,180,4,REPAY,3,3780.925533,,3780.925533,2025-06-03 21:52:37
11461,17184,545,4,REPAY,2,877.759786,,877.759786,2025-06-03 21:58:50
11462,17185,788,3,REPAY,3,3448.221753,,3448.221753,2025-06-03 22:03:05
11463,17186,384,3,REPAY,3,0.109048,,0.109048,2025-06-03 22:18:36
11464,17187,941,3,REPAY,1,0.142919,,0.142919,2025-06-03 22:23:46
11465,17188,187,4,BORROW,2,1658.497701,2631.8083672222,1658.497701,2025-06-03 22:25:56
11466,17191,137,2,REPAY,2,2381.571387,,2381.571387,2025-06-03 23:54:18
11467,17192,943,3,REPAY,1,10.177538,,10.177538,2025-06-04 00:07:18
11468,17195,358,2,REPAY,3,1092.406993,,1092.406993,2025-06-04 01:08:25
11469,17196,534,2,REPAY,5,1.329778,,1.329778,2025-06-04 01:27:42
11470,17197,482,4,REPAY,2,6.657796,,6.657796,2025-06-04 01:53:46
11471,17198,888,2,REPAY,1,1740.114679,,1740.114679,2025-06-04 01:59:07
11472,17200,697,3,REPAY,2,1.619535,,1.619535,2025-06-04 02:26:38
11473,17201,378,1,REPAY,5,2.096666,,2.096666,2025-06-04 02:38:06
11474,17202,947,3,DEPOSIT,5,8503.843671,8503.843671,,2025-06-04 02:39:10
11475,17203,88,3,DEPOSIT,5,3008.078752,3008.078752,,2025-06-04 02:39:55
11476,17204,197,3,REPAY,2,10.558542,,10.558542,2025-06-04 02:41:12
11477,17205,284,4,REPAY,3,3.230652,,3.230652,2025-06-04 02:53:35
11478,17206,749,1,BORROW,4,9065.594836,12788.1077031682,9065.594836,2025-06-04 02:53:47
11479,17208,139,2,REPAY,1,68.769564,,68.769564,2025-06-04 03:08:55
11480,17210,57,3,DEPOSIT,4,2670.705636,2670.705636,,2025-06-04 03:25:17
11481,17211,364,3,REPAY,5,0.013812,,0.013812,2025-06-04 04:07:24
11482,17212,365,1,WITHDRAW,4,5288.934215,,,2025-06-04 04:33:34
11483,17213,713,3,REPAY,3,35.437695,,35.437695,2025-06-04 04:46:19
11484,17214,725,2,REPAY,2,2e-06,,2e-06,2025-06-04 04:49:33
11485,17217,648,4,REPAY,5,1163.01518,,1163.01518,2025-06-04 05:18:33
11486,17218,207,4,DEPOSIT,3,4421.291944,4421.291944,,2025-06-04 05:28:16
11487,17219,762,2,REPAY,3,503.672978,,503.672978,2025-06-04 05:40:59
11488,17220,845,2,BORROW,3,2265.896492,5468.8957767297,2265.896492,2025-06-04 05:54:36
11489,17222,212,1,REPAY,5,0.001422,,0.001422,2025-06-04 06:07:38
11490,17223,153,2,REPAY,4,14.614401,,14.614401,2025-06-04 06:07:39
11491,17224,446,2,REPAY,2,8.176314,,8.176314,2025-06-04 06:25:53
11492,17225,151,4,DEPOSIT,1,9157.120302,9157.120302,,2025-06-04 06:26:21
11493,17228,32,1,BORROW,4,1045.725453,2359.098204003,1045.725453,2025-06-04 07:05:52
11494,17230,913,3,DEPOSIT,5,8698.367417,8698.367417,,2025-06-04 07:10:45
11495,17231,615,1,REPAY,3,1e-06,,1e-06,2025-06-04 07:33:02
11496,17234,488,3,WITHDRAW,4,9870.63475,,,2025-06-04 08:29:22
11497,17235,4,3,REPAY,2,2.7e-05,,2.7e-05,2025-06-04 08:29:37
11498,17236,868,4,REPAY,3,295.140976,,295.140976,2025-06-04 08:40:18
11499,17237,291,1,REPAY,3,0.486017,,0.486017,2025-06-04 08:51:15
11500,17238,88,4,DEPOSIT,3,8424.422719,8424.422719,,2025-06-04 09:02:53
11501,17239,978,1,WITHDRAW,3,4210.671479,,,2025-06-04 09:10:52
11502,17240,130,2,REPAY,5,0.008762,,0.008762,2025-06-04 09:27:57
11503,17242,554,1,REPAY,2,0.435912,,0.435912,2025-06-04 09:44:09
11504,17243,108,3,REPAY,4,313.852247,,313.852247,2025-06-04 10:00:58
11505,17245,211,2,DEPOSIT,5,4502.727269,4502.727269,,2025-06-04 10:05:03
11506,17246,398,2,DEPOSIT,2,6284.732018,6284.732018,,2025-06-04 10:29:02
11507,17248,264,2,WITHDRAW,3,3797.440116,,,2025-06-04 10:51:27
11508,17251,645,4,REPAY,1,0.074412,,0.074412,2025-06-04 11:32:46
11509,17252,75,3,REPAY,2,68.875176,,68.875176,2025-06-04 11:33:52
11510,17254,521,2,WITHDRAW,5,5797.132235,,,2025-06-04 11:49:13
11511,17255,379,1,DEPOSIT,4,3072.608465,3072.608465,,2025-06-04 12:00:21
11512,17256,7,4,REPAY,3,611.808462,,611.808462,2025-06-04 12:01:46
11513,17257,365,2,REPAY,5,0.012309,,0.012309,2025-06-04 12:07:40
11514,17258,693,4,REPAY,4,0.119846,,0.119846,2025-06-04 12:36:59
11515,17259,308,1,REPAY,3,3552.829959,,3552.829959,2025-06-04 12:57:27
11516,17260,179,4,DEPOSIT,5,8465.185432,8465.185432,,2025-06-04 13:04:25
11517,17261,921,3,WITHDRAW,3,6686.352153,,,2025-06-04 13:30:05
11518,17262,513,1,DEPOSIT,3,5573.408527,5573.408527,,2025-06-04 13:30:20
11519,17263,581,1,DEPOSIT,1,7841.029305,7841.029305,,2025-06-04 13:39:59
11520,17264,341,1,REPAY,3,0.018591,,0.018591,2025-06-04 13:57:06
11521,17265,870,2,REPAY,5,2244.175959,,2244.175959,2025-06-04 14:22:07
11522,17266,723,2,REPAY,2,396.136777,,396.136777,2025-06-04 14:35:29
11523,17267,154,3,REPAY,2,71.594496,,71.594496,2025-06-04 14:42:20
11524,17268,932,4,REPAY,3,0.07339,,0.07339,2025-06-04 14:53:37
11525,17269,765,1,REPAY,1,9e-06,,9e-06,2025-06-04 15:53:41
11526,17270,687,1,REPAY,3,592.425736,,592.425736,2025-06-04 16:15:48
11527,17271,45,3,REPAY,4,3382.897123,,3382.897123,2025-06-04 16:25:08
11528,17272,404,3,WITHDRAW,3,3111.987627,,,2025-06-04 16:29:07
11529,17273,326,2,WITHDRAW,1,6303.631104,,,2025-06-04 17:02:34
11530,17274,300,4,REPAY,4,781.811488,,781.811488,2025-06-04 17:06:22
11531,17275,204,3,REPAY,3,0.651695,,0.651695,2025-06-04 17:08:26
11532,17276,152,3,DEPOSIT,2,2588.062144,2588.062144,,2025-06-04 17:08:47
11533,17279,392,2,DEPOSIT,5,2493.492727,2493.492727,,2025-06-04 17:13:09
11534,17280,806,3,LIQUIDATION,5,621.039066,597.3346748104,621.039066,2025-06-04 17:20:40
11535,17281,432,1,DEPOSIT,3,2268.814415,2268.814415,,2025-06-04 17:27:14
11536,17283,100,2,DEPOSIT,3,3346.302134,3346.302134,,2025-06-04 17:35:36
11537,17284,568,1,REPAY,5,130.135526,,130.135526,2025-06-04 17:45:03
11538,17286,349,3,REPAY,4,20.189548,,20.189548,2025-06-04 17:56:08
11539,17288,535,1,BORROW,2,9636.344356,23620.727854238,9636.344356,2025-06-04 18:26:42
11540,17289,505,2,REPAY,1,0.099216,,0.099216,2025-06-04 18:29:52
11541,17290,944,3,BORROW,1,775.80045,1259.549354764,775.80045,2025-06-04 19:12:42
11542,17291,713,3,REPAY,4,2.350955,,2.350955,2025-06-04 19:19:07
11543,17292,265,3,REPAY,3,0.12552,,0.12552,2025-06-04 19:28:29
11544,17293,684,3,REPAY,5,0.279474,,0.279474,2025-06-04 19:32:48
11545,17294,309,1,DEPOSIT,4,6730.387484,6730.387484,,2025-06-04 19:43:46
11546,17296,771,3,DEPOSIT,1,9356.964333,9356.964333,,2025-06-04 20:06:35
11547,17297,602,4,REPAY,4,333.678623,,333.678623,2025-06-04 20:30:03
11548,17298,273,2,REPAY,1,0.081834,,0.081834,2025-06-04 20:32:51
11549,17299,524,4,REPAY,4,0.069713,,0.069713,2025-06-04 20:42:14
11550,17300,691,4,DEPOSIT,5,9396.90021,9396.90021,,2025-06-04 20:46:39
11551,17302,620,3,REPAY,4,0.000282,,0.000282,2025-06-04 21:48:41
11552,17303,2,2,BORROW,2,2741.316843,3809.9049919193,2741.316843,2025-06-04 22:33:59
11553,17304,289,2,REPAY,3,0.039162,,0.039162,2025-06-04 22:47:07
11554,17305,922,3,REPAY,5,3826.173659,,3826.173659,2025-06-04 23:01:52
11555,17306,370,1,REPAY,2,0.001835,,0.001835,2025-06-04 23:12:24
11556,17307,741,4,BORROW,1,3605.791844,4411.6546770453,3605.791844,2025-06-04 23:24:05
11557,17308,823,4,BORROW,4,931.738876,2023.5733428094,931.738876,2025-06-04 23:24:11
11558,17309,927,4,BORROW,4,3605.272093,6202.9700104751,3605.272093,2025-06-04 23:24:26
11559,17310,202,1,BORROW,5,1348.430543,2214.3866839677,1348.430543,2025-06-04 23:38:04
11560,17311,380,4,LIQUIDATION,4,1912.440906,1798.0098737096,1912.440906,2025-06-04 23:54:26
11561,17312,640,1,DEPOSIT,2,7076.470911,7076.470911,,2025-06-04 23:58:32
11562,17313,856,3,WITHDRAW,2,173.96263,,,2025-06-04 23:59:23
11563,17315,126,4,REPAY,4,0.04795,,0.04795,2025-06-05 00:53:23
11564,17317,221,1,REPAY,3,1687.016493,,1687.016493,2025-06-05 01:13:12
11565,17318,882,2,REPAY,5,87.351589,,87.351589,2025-06-05 01:42:13
11566,17319,81,1,REPAY,2,1345.375172,,1345.375172,2025-06-05 02:08:06
11567,17321,985,2,REPAY,3,561.799023,,561.799023,2025-06-05 03:20:11
11568,17324,442,3,DEPOSIT,4,6877.454755,6877.454755,,2025-06-05 03:34:21
11569,17325,171,3,REPAY,3,2.415457,,2.415457,2025-06-05 03:38:15
11570,17327,504,4,LIQUIDATION,2,1785.088479,2072.3177306983,1785.088479,2025-06-05 03:43:39
11571,17328,482,1,DEPOSIT,1,554.182391,554.182391,,2025-06-05 03:56:22
11572,17329,424,4,REPAY,5,1e-06,,1e-06,2025-06-05 04:17:21
11573,17330,228,1,BORROW,4,8895.648849,21264.7865501813,8895.648849,2025-06-05 04:25:35
11574,17331,242,1,REPAY,5,1031.017371,,1031.017371,2025-06-05 04:30:59
11575,17332,951,3,REPAY,5,1616.188508,,1616.188508,2025-06-05 04:52:04
11576,17333,822,3,REPAY,1,0.000424,,0.000424,2025-06-05 05:20:36
11577,17335,361,4,REPAY,2,2714.469419,,2714.469419,2025-06-05 05:57:03
11578,17337,973,1,REPAY,5,0.011139,,0.011139,2025-06-05 06:06:16
11579,17338,51,2,REPAY,5,0.067757,,0.067757,2025-06-05 06:14:23
11580,17339,575,1,BORROW,2,636.027242,1105.8687483902,636.027242,2025-06-05 06:17:42
11581,17341,450,4,REPAY,2,39.629532,,39.629532,2025-06-05 06:41:09
11582,17342,233,2,REPAY,4,2322.011633,,2322.011633,2025-06-05 07:07:43
11583,17343,784,4,REPAY,3,0.453148,,0.453148,2025-06-05 07:12:17
11584,17344,922,2,REPAY,2,89.06187,,89.06187,2025-06-05 07:16:06
11585,17345,241,3,LIQUIDATION,1,2934.700397,3164.6143299878,2934.700397,2025-06-05 07:17:49
11586,17346,757,3,REPAY,1,5733.20725,,5733.20725,2025-06-05 07:23:32
11587,17348,55,4,REPAY,1,0.823083,,0.823083,2025-06-05 07:35:43
11588,17349,651,1,REPAY,3,0.071733,,0.071733,2025-06-05 07:41:52
11589,17350,672,4,REPAY,2,10.91916,,10.91916,2025-06-05 07:47:59
11590,17351,596,2,REPAY,4,8405.318744,,8405.318744,2025-06-05 07:49:19
11591,17352,221,1,REPAY,5,2991.555438,,2991.555438,2025-06-05 07:51:48
11592,17353,886,2,BORROW,3,1368.882529,2600.8791275366,1368.882529,2025-06-05 08:04:46
11593,17354,51,3,REPAY,3,0.020247,,0.020247,2025-06-05 08:26:41
11594,17356,255,3,WITHDRAW,1,2029.646156,,,2025-06-05 08:30:13
11595,17357,571,3,REPAY,3,0.693519,,0.693519,2025-06-05 08:45:35
11596,17358,712,4,REPAY,3,0.988678,,0.988678,2025-06-05 09:01:20
11597,17361,102,1,REPAY,5,0.676105,,0.676105,2025-06-05 10:39:39
11598,17362,942,3,DEPOSIT,2,9649.630941,9649.630941,,2025-06-05 11:07:43
11599,17365,73,2,REPAY,5,7860.565753,,7860.565753,2025-06-05 12:18:01
11600,17369,325,3,REPAY,3,6.1e-05,,6.1e-05,2025-06-05 13:43:55
11601,17370,732,3,REPAY,1,0.094231,,0.094231,2025-06-05 13:47:45
11602,17371,608,3,REPAY,2,0.298087,,0.298087,2025-06-05 14:08:53
11603,17372,455,4,REPAY,4,0.443448,,0.443448,2025-06-05 14:15:38
11604,17373,985,3,REPAY,1,172.608472,,172.608472,2025-06-05 14:17:24
11605,17374,268,1,REPAY,2,0.0,,0.0,2025-06-05 14:28:34
11606,17375,993,1,WITHDRAW,3,2730.815682,,,2025-06-05 15:02:10
11607,17376,815,2,REPAY,2,0.000379,,0.000379,2025-06-05 15:12:44
11608,17377,737,4,REPAY,1,1800.798869,,1800.798869,2025-06-05 15:28:08
11609,17378,256,1,LIQUIDATION,5,9654.010001,8718.6366384773,9654.010001,2025-06-05 15:31:51
11610,17379,357,1,REPAY,2,0.772382,,0.772382,2025-06-05 15:42:27
11611,17380,539,1,REPAY,1,109.41421,,109.41421,2025-06-05 15:42:30
11612,17381,521,4,REPAY,4,2168.942539,,2168.942539,2025-06-05 16:18:38
11613,17382,402,3,REPAY,4,3719.560232,,3719.560232,2025-06-05 16:30:19
11614,17383,976,4,WITHDRAW,2,891.01761,,,2025-06-05 16:30:46
11615,17384,427,4,BORROW,3,853.995069,2109.0485238435,853.995069,2025-06-05 17:06:09
11616,17385,420,4,BORROW,1,1273.327722,3084.9176810826,1273.327722,2025-06-05 17:32:24
11617,17387,651,1,REPAY,4,0.001835,,0.001835,2025-06-05 17:51:16
11618,17388,920,4,REPAY,1,14.633381,,14.633381,2025-06-05 18:14:51
11619,17389,779,3,REPAY,4,0.002092,,0.002092,2025-06-05 18:22:27
11620,17390,185,1,DEPOSIT,4,4291.928841,4291.928841,,2025-06-05 18:44:56
11621,17391,321,2,BORROW,5,8680.062037,15577.0793396348,8680.062037,2025-06-05 18:49:29
11622,17392,687,2,REPAY,2,66.329874,,66.329874,2025-06-05 18:59:23
11623,17393,27,1,DEPOSIT,5,2915.987645,2915.987645,,2025-06-05 19:03:54
11624,17396,534,3,LIQUIDATION,1,3.481795,2.9837427315,3.481795,2025-06-05 19:21:47
11625,17397,409,4,REPAY,1,22.532989,,22.532989,2025-06-05 19:23:41
11626,17400,71,4,BORROW,2,7854.228629,12901.3945254019,7854.228629,2025-06-05 19:34:08
11627,17401,175,4,REPAY,3,2638.422109,,2638.422109,2025-06-05 19:37:28
11628,17402,486,2,BORROW,2,2572.895834,4691.4290558019,2572.895834,2025-06-05 19:58:58
11629,17403,341,3,REPAY,4,0.005275,,0.005275,2025-06-05 20:17:42
11630,17404,261,2,REPAY,4,0.0,,0.0,2025-06-05 20:58:13
11631,17405,285,4,WITHDRAW,3,2190.981157,,,2025-06-05 21:18:02
11632,17407,805,3,REPAY,5,8.027909,,8.027909,2025-06-05 21:23:47
11633,17409,860,1,LIQUIDATION,5,730.337083,596.0453835323,730.337083,2025-06-05 21:58:55
11634,17410,353,1,REPAY,5,1632.907902,,1632.907902,2025-06-05 22:47:21
11635,17412,696,3,REPAY,5,415.025743,,415.025743,2025-06-05 23:11:00
11636,17413,396,4,REPAY,1,150.113549,,150.113549,2025-06-05 23:49:56
11637,17414,229,3,DEPOSIT,4,7956.726071,7956.726071,,2025-06-05 23:54:00
11638,17415,669,1,DEPOSIT,5,5278.431046,5278.431046,,2025-06-06 00:10:11
11639,17416,30,2,REPAY,4,986.147712,,986.147712,2025-06-06 00:14:12
11640,17418,718,2,REPAY,2,5.557471,,5.557471,2025-06-06 00:48:56
11641,17419,966,4,REPAY,3,345.439951,,345.439951,2025-06-06 01:14:20
11642,17420,362,4,REPAY,1,0.006826,,0.006826,2025-06-06 01:17:32
11643,17421,538,3,REPAY,2,0.000471,,0.000471,2025-06-06 01:20:06
11644,17422,781,4,BORROW,3,5292.286224,10964.6933602292,5292.286224,2025-06-06 01:26:45
11645,17425,441,4,REPAY,5,0.815444,,0.815444,2025-06-06 02:25:49
11646,17426,470,3,BORROW,2,892.172735,1342.2830839597,892.172735,2025-06-06 02:29:30
11647,17428,32,4,REPAY,3,429.713713,,429.713713,2025-06-06 02:55:29
11648,17429,701,3,REPAY,4,0.469744,,0.469744,2025-06-06 03:16:04
11649,17430,60,3,REPAY,4,1400.530592,,1400.530592,2025-06-06 03:19:11
11650,17434,138,4,REPAY,5,1631.995695,,1631.995695,2025-06-06 04:29:12
11651,17435,577,4,REPAY,3,0.022022,,0.022022,2025-06-06 04:34:55
11652,17436,465,2,REPAY,5,0.000683,,0.000683,2025-06-06 04:37:58
11653,17437,630,1,REPAY,5,110.174829,,110.174829,2025-06-06 04:41:01
11654,17438,195,2,REPAY,4,0.001686,,0.001686,2025-06-06 05:01:30
11655,17441,984,3,REPAY,4,51.780379,,51.780379,2025-06-06 05:46:53
11656,17442,492,4,BORROW,1,9863.808292,20481.3832093261,9863.808292,2025-06-06 05:48:20
11657,17443,329,1,REPAY,2,899.738682,,899.738682,2025-06-06 05:53:51
11658,17444,40,1,WITHDRAW,3,5300.051547,,,2025-06-06 05:56:37
11659,17445,368,3,WITHDRAW,5,6054.152365,,,2025-06-06 06:07:06
11660,17447,826,3,DEPOSIT,3,4292.707324,4292.707324,,2025-06-06 06:16:23
11661,17448,619,1,REPAY,4,0.352064,,0.352064,2025-06-06 06:17:49
11662,17449,409,2,WITHDRAW,3,5825.486152,,,2025-06-06 06:37:30
11663,17455,634,3,REPAY,1,216.589009,,216.589009,2025-06-06 08:29:51
11664,17457,879,4,WITHDRAW,2,7118.569921,,,2025-06-06 09:17:59
11665,17458,541,2,WITHDRAW,3,3812.163438,,,2025-06-06 09:22:41
11666,17460,824,3,BORROW,5,824.347893,1065.8908480632,824.347893,2025-06-06 09:37:29
11667,17462,571,2,REPAY,3,0.611344,,0.611344,2025-06-06 10:01:13
11668,17463,959,1,DEPOSIT,1,7871.928613,7871.928613,,2025-06-06 10:26:47
11669,17464,937,1,BORROW,5,6191.891585,8958.460360953,6191.891585,2025-06-06 10:39:26
11670,17465,396,2,REPAY,3,509.643782,,509.643782,2025-06-06 10:41:12
11671,17470,248,2,REPAY,5,575.861825,,575.861825,2025-06-06 11:37:45
11672,17471,380,1,BORROW,4,7412.233472,11626.7604883104,7412.233472,2025-06-06 11:45:16
11673,17472,695,4,REPAY,3,0.003468,,0.003468,2025-06-06 11:57:05
11674,17474,682,2,BORROW,2,1064.388621,1944.3934303473,1064.388621,2025-06-06 12:01:51
11675,17476,624,1,REPAY,2,2476.720912,,2476.720912,2025-06-06 12:26:06
11676,17478,961,3,REPAY,5,1.8e-05,,1.8e-05,2025-06-06 12:37:42
11677,17481,452,1,REPAY,1,0.525849,,0.525849,2025-06-06 13:17:57
11678,17483,938,3,WITHDRAW,4,1427.719113,,,2025-06-06 13:29:29
11679,17484,932,4,REPAY,5,0.170738,,0.170738,2025-06-06 13:52:41
11680,17486,838,2,REPAY,4,75.980899,,75.980899,2025-06-06 14:44:56
11681,17487,577,3,WITHDRAW,1,6847.353393,,,2025-06-06 15:26:06
11682,17489,567,2,REPAY,4,2732.474187,,2732.474187,2025-06-06 16:01:58
11683,17490,10,4,REPAY,3,6.9e-05,,6.9e-05,2025-06-06 16:29:53
11684,17492,759,3,DEPOSIT,4,4747.494567,4747.494567,,2025-06-06 16:31:28
11685,17493,236,1,REPAY,4,0.005925,,0.005925,2025-06-06 16:50:16
11686,17495,501,1,BORROW,4,7781.989556,15823.7522504851,7781.989556,2025-06-06 17:20:47
11687,17496,293,3,REPAY,1,33.228305,,33.228305,2025-06-06 17:22:33
