feature_id,account_id,transaction_count,successful_transactions,failed_transactions,failed_tx_ratio,total_volume,borrow_count,borrow_volume,repay_count,repay_volume,repayment_ratio,deposit_volume,withdrawal_volume,net_deposit_flow,unique_counterparties,unique_tokens,unique_protocols,active_days,historical_liquidation_count
641,641,5,5,0,0.0,23996.45403,1,5808.047933,0,0.0,0.0,0.0,6771.183714,-6771.183714,2,4,2,5,0
642,642,5,5,0,0.0,14691.868666,1,193.889289,2,190.654654,0.983317,0.0,0.0,0.0,2,4,2,5,0
643,643,3,3,0,0.0,6237.727082,0,0.0,0,0.0,0.0,0.0,4073.738504,-4073.738504,1,3,2,3,0
644,644,13,13,0,0.0,86168.234907,1,727.301161,0,0.0,0.0,14893.449723,27931.801649,-13038.351926,5,4,4,12,0
645,645,9,9,0,0.0,42077.229753,0,0.0,0,0.0,0.0,8926.78054,11229.237918,-2302.457378,6,5,4,8,0
646,646,5,5,0,0.0,23685.150092,1,8676.357655,3,8566.089683,0.987291,6442.702754,0.0,6442.702754,0,3,3,5,0
647,647,7,7,0,0.0,26267.533751,1,644.174835,0,0.0,0.0,2221.673969,7482.628851,-5260.954882,3,4,3,7,0
648,648,10,10,0,0.0,12679.686383,1,3409.909702,5,3303.191258,0.968703,0.0,4385.074191,-4385.074191,3,5,3,10,0
649,649,5,5,0,0.0,32654.845641,0,0.0,0,0.0,0.0,0.0,14870.949794,-14870.949794,2,3,2,5,0
650,650,8,8,0,0.0,8932.373112,1,4474.790902,7,4457.58221,0.996154,0.0,0.0,0.0,0,5,4,8,0
651,651,4,4,0,0.0,19509.938125,0,0.0,0,0.0,0.0,6144.119011,4994.222154,1149.896857,1,3,2,4,0
652,652,6,6,0,0.0,27433.978574,3,14897.066834,1,4699.721957,0.31548,0.0,6400.821709,-6400.821709,0,5,3,5,1
653,653,3,3,0,0.0,10557.573986,0,0.0,0,0.0,0.0,10270.172,0.0,10270.172,1,2,3,3,0
654,654,4,3,1,0.25,22933.021106,1,3549.518158,0,0.0,0.0,0.0,9272.718264,-9272.718264,2,3,2,4,0
655,655,8,8,0,0.0,33319.219914,3,10916.50753,2,2482.678831,0.227424,0.0,0.0,0.0,2,4,3,8,1
656,656,7,6,1,0.142857,20102.882049,1,1548.663366,4,1637.899712,1.0,0.0,0.0,0.0,2,4,3,6,0
657,657,6,6,0,0.0,37348.974244,1,4996.856463,0,0.0,0.0,15875.482549,0.0,15875.482549,3,5,3,6,0
658,658,3,2,1,0.333333,4658.360814,1,1036.376853,0,0.0,0.0,0.0,2865.554096,-2865.554096,1,2,2,3,0
659,659,7,7,0,0.0,37651.598408,0,0.0,0,0.0,0.0,5901.213834,11194.136238,-5292.922404,4,4,3,7,0
660,660,4,4,0,0.0,23307.301062,0,0.0,0,0.0,0.0,2911.104228,8932.903518,-6021.79929,2,3,2,4,0
661,661,11,11,0,0.0,64823.811107,1,8441.773553,0,0.0,0.0,21350.01142,15026.985086,6323.026334,4,4,4,11,1
662,662,8,8,0,0.0,41186.406695,1,8331.635289,3,5889.492943,0.706883,15799.016609,0.0,15799.016609,2,5,4,8,0
663,663,4,4,0,0.0,25031.326473,0,0.0,0,0.0,0.0,7026.463215,9538.234741,-2511.771526,1,4,2,4,0
664,664,9,6,3,0.333333,49619.910011,0,0.0,0,0.0,0.0,12537.255298,9821.643989,2715.611309,5,4,4,9,0
665,665,3,3,0,0.0,20666.444755,0,0.0,0,0.0,0.0,13438.33823,0.0,13438.33823,1,2,2,3,0
666,666,8,8,0,0.0,56865.927111,0,0.0,0,0.0,0.0,8876.214235,18760.806833,-9884.592598,5,5,2,8,0
667,667,5,5,0,0.0,16305.188875,1,6755.23454,3,6153.541192,0.910929,0.0,0.0,0.0,1,4,3,5,0
668,668,3,3,0,0.0,19440.645818,1,5969.61551,0,0.0,0.0,0.0,9428.422478,-9428.422478,1,3,3,3,0
669,669,4,4,0,0.0,11724.80119,1,1085.441881,0,0.0,0.0,10543.244197,0.0,10543.244197,1,3,3,4,0
670,670,9,9,0,0.0,38370.590655,1,5661.566346,4,5660.211477,0.999761,0.0,22132.733809,-22132.733809,1,4,4,9,0
671,671,1,1,0,0.0,597.625886,0,0.0,0,0.0,0.0,597.625886,0.0,597.625886,0,1,1,1,0
672,672,7,7,0,0.0,33315.909233,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7,4,1,6,0
673,673,6,6,0,0.0,29521.199391,1,3652.479685,1,3208.437764,0.878427,9168.413137,6683.078261,2485.334876,1,3,3,6,1
674,674,3,3,0,0.0,13470.491796,1,9467.524697,1,1297.064732,0.137001,2705.902367,0.0,2705.902367,0,2,2,3,0
675,675,7,7,0,0.0,16152.264266,1,4062.309442,4,4032.438655,0.992647,3213.90527,0.0,3213.90527,1,4,3,7,0
676,676,6,5,1,0.166667,9949.500074,1,4768.214211,4,4029.294411,0.845032,0.0,0.0,0.0,1,5,3,6,0
677,677,5,5,0,0.0,22583.511498,0,0.0,0,0.0,0.0,1430.690305,8114.897454,-6684.207149,3,4,3,5,0
678,678,12,12,0,0.0,39524.04751,1,9413.927575,7,9413.790751,0.999985,6491.276575,0.0,6491.276575,2,4,4,12,0
679,679,4,3,1,0.25,15338.295882,1,398.838731,1,179.957751,0.451204,6400.913668,0.0,6400.913668,1,3,2,4,0
680,680,6,6,0,0.0,23779.500828,0,0.0,0,0.0,0.0,571.001756,17081.5379,-16510.536144,2,3,4,6,0
681,681,6,6,0,0.0,28446.887623,2,12592.634754,1,2166.212895,0.172022,3261.618115,0.0,3261.618115,0,4,3,6,2
682,682,6,5,1,0.166667,32758.814318,0,0.0,0,0.0,0.0,8497.697463,13381.398339,-4883.700876,2,4,2,6,0
683,683,7,6,1,0.142857,41456.54955,0,0.0,0,0.0,0.0,15773.899378,0.0,15773.899378,5,4,3,6,0
684,684,9,8,1,0.111111,44429.725974,1,1491.83118,0,0.0,0.0,4262.704351,15883.405066,-11620.700715,4,4,4,9,0
685,685,6,6,0,0.0,37557.542698,1,5550.747699,0,0.0,0.0,0.0,8769.471274,-8769.471274,3,3,1,6,1
686,686,5,5,0,0.0,19315.587324,0,0.0,0,0.0,0.0,0.0,22.21401,-22.21401,4,4,3,5,0
687,687,7,7,0,0.0,30451.991538,1,5634.931019,0,0.0,0.0,3743.264932,0.0,3743.264932,5,5,2,7,0
688,688,8,8,0,0.0,45186.638446,0,0.0,0,0.0,0.0,3576.089872,9586.517801,-6010.427929,6,5,4,8,0
689,689,9,9,0,0.0,49112.129397,0,0.0,0,0.0,0.0,10031.801489,9630.748112,401.053377,6,3,4,9,0
690,690,7,7,0,0.0,25779.739709,2,8089.206571,2,4887.616268,0.604215,0.0,0.0,0.0,2,4,4,7,1
691,691,4,4,0,0.0,9499.502165,1,1002.591374,1,672.770399,0.671032,4743.268947,0.0,4743.268947,1,4,2,3,0
692,692,5,5,0,0.0,25692.943115,0,0.0,0,0.0,0.0,7406.33854,7362.178163,44.160377,3,3,3,5,0
693,693,7,7,0,0.0,38816.667286,0,0.0,0,0.0,0.0,4144.24008,20013.726,-15869.48592,2,5,4,7,0
694,694,8,8,0,0.0,46366.453318,0,0.0,0,0.0,0.0,19621.596721,2305.52226,17316.074461,4,3,4,8,0
695,695,3,3,0,0.0,9916.257787,1,1249.283147,0,0.0,0.0,0.0,2610.900061,-2610.900061,1,3,3,3,0
696,696,10,10,0,0.0,46019.569296,1,3481.977545,0,0.0,0.0,1912.13919,9614.833612,-7702.694422,6,5,3,9,0
697,697,6,6,0,0.0,38969.691613,0,0.0,0,0.0,0.0,3199.985871,0.0,3199.985871,5,4,1,5,0
698,698,8,8,0,0.0,42015.78415,1,4293.70294,0,0.0,0.0,6914.359313,9500.143369,-2585.784056,4,5,4,7,0
699,699,5,5,0,0.0,25720.257687,0,0.0,0,0.0,0.0,7946.343372,0.0,7946.343372,3,3,2,5,0
700,700,2,2,0,0.0,10319.446454,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2,0
701,701,5,5,0,0.0,35800.377334,0,0.0,0,0.0,0.0,18317.28289,0.0,18317.28289,2,3,3,5,0
702,702,6,6,0,0.0,23258.971957,1,1766.886036,1,719.318525,0.407111,4098.189915,2993.319319,1104.870596,2,4,2,6,0
703,703,4,3,1,0.25,22392.404807,0,0.0,0,0.0,0.0,11168.340256,0.0,11168.340256,2,3,3,4,0
704,704,3,3,0,0.0,5070.57184,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,2,1,3,0
705,705,8,8,0,0.0,9414.441819,1,4707.228609,7,4707.21321,0.999997,0.0,0.0,0.0,0,5,4,8,0
706,706,6,6,0,0.0,20224.812822,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,5,2,5,0
707,707,5,4,1,0.2,27398.229294,2,16523.146853,2,7051.70214,0.426777,0.0,0.0,0.0,1,3,3,5,0
708,708,6,6,0,0.0,14305.430937,0,0.0,0,0.0,0.0,974.129039,6657.840983,-5683.711944,3,3,3,6,0
709,709,7,7,0,0.0,35001.711923,4,16775.928128,1,6765.338362,0.403277,5295.575092,0.0,5295.575092,1,5,4,7,0
710,710,6,6,0,0.0,27857.089667,1,3944.445091,1,2538.020645,0.643442,9906.85077,5751.631037,4155.219733,2,4,2,6,0
711,711,5,5,0,0.0,23495.303405,1,7594.107718,2,6263.095731,0.824731,0.0,7990.211466,-7990.211466,1,3,2,5,0
712,712,6,6,0,0.0,20234.48481,1,6332.725203,4,6266.569477,0.989553,7635.19013,0.0,7635.19013,0,4,2,6,0
713,713,10,10,0,0.0,24193.609457,1,5839.066947,1,1135.030076,0.194386,3345.0902,0.0,3345.0902,6,5,4,10,0
714,714,13,13,0,0.0,71708.793709,1,5216.60669,1,4986.191994,0.955831,15038.829602,3983.452673,11055.376929,5,5,4,12,1
715,715,4,4,0,0.0,23581.619525,1,9342.26761,2,8569.288946,0.91726,0.0,0.0,0.0,1,3,2,4,0
716,716,6,6,0,0.0,22999.714658,0,0.0,0,0.0,0.0,6608.985241,0.0,6608.985241,4,3,2,6,0
717,717,12,12,0,0.0,80423.971234,3,21646.910551,0,0.0,0.0,9724.932766,3786.551521,5938.381245,5,5,4,12,2
718,718,8,8,0,0.0,45174.272342,1,3566.92328,1,542.599207,0.15212,6977.734946,14893.961959,-7916.227013,3,4,3,8,0
719,719,7,6,1,0.142857,50144.848325,4,20938.983113,1,8654.202664,0.413306,0.0,0.0,0.0,0,3,2,7,2
720,720,7,7,0,0.0,39887.864058,0,0.0,0,0.0,0.0,15161.188881,5738.703332,9422.485549,4,4,2,7,0
721,721,12,12,0,0.0,53877.603645,1,6035.710395,0,0.0,0.0,8082.279029,7733.252767,349.026262,5,5,4,12,0
722,722,4,4,0,0.0,16619.086441,1,6745.546198,0,0.0,0.0,0.0,0.0,0.0,3,3,1,4,0
723,723,3,3,0,0.0,19939.523794,1,5917.780433,0,0.0,0.0,5037.369124,0.0,5037.369124,1,2,2,3,0
724,724,8,8,0,0.0,28404.415048,2,11287.824772,3,9667.62433,0.856465,0.0,169.196628,-169.196628,1,4,4,8,1
725,725,6,6,0,0.0,22745.941964,1,2048.389798,0,0.0,0.0,11470.362115,4893.415891,6576.946224,2,4,4,6,0
726,726,9,9,0,0.0,38243.420117,1,4170.905237,0,0.0,0.0,6530.330576,10850.075062,-4319.744486,4,5,4,9,0
727,727,6,6,0,0.0,30797.903127,0,0.0,0,0.0,0.0,7296.181431,17941.766264,-10645.584833,1,3,3,6,0
728,728,14,14,0,0.0,35421.357471,3,15397.001602,10,13710.402292,0.890459,0.0,0.0,0.0,1,5,4,14,0
729,729,4,4,0,0.0,17936.708734,0,0.0,0,0.0,0.0,8340.247017,1220.054585,7120.192432,2,3,3,4,0
730,730,8,8,0,0.0,29814.46256,0,0.0,0,0.0,0.0,4722.378809,2673.009117,2049.369692,4,5,3,8,0
731,731,5,4,1,0.2,23573.685962,1,1953.27619,0,0.0,0.0,11668.672224,9951.737548,1716.934676,0,3,3,5,0
732,732,8,7,1,0.125,29191.634924,0,0.0,0,0.0,0.0,0.0,6735.563357,-6735.563357,7,5,3,8,0
733,733,3,3,0,0.0,16387.385259,1,2623.92181,0,0.0,0.0,0.0,7757.839386,-7757.839386,1,2,1,2,0
734,734,5,4,1,0.2,17214.829803,0,0.0,0,0.0,0.0,9178.76507,3257.180597,5921.584473,2,2,2,5,0
735,735,5,5,0,0.0,10203.623852,0,0.0,0,0.0,0.0,3554.474047,0.0,3554.474047,4,3,1,5,0
736,736,6,6,0,0.0,18843.601348,0,0.0,0,0.0,0.0,10886.114793,1745.971967,9140.142826,3,4,3,6,0
737,737,5,5,0,0.0,16612.866389,0,0.0,0,0.0,0.0,654.197873,5733.989039,-5079.791166,2,4,1,5,0
738,738,11,11,0,0.0,60700.104777,5,30117.417134,3,15197.662968,0.504614,6154.853868,0.0,6154.853868,0,5,4,11,2
739,739,13,13,0,0.0,45393.901354,4,17625.03375,4,14641.807659,0.830739,10738.461428,0.0,10738.461428,3,5,4,13,0
740,740,9,9,0,0.0,41075.967674,0,0.0,0,0.0,0.0,18829.691233,2504.884915,16324.806318,4,3,4,9,0
741,741,2,2,0,0.0,4013.888654,1,721.49861,0,0.0,0.0,0.0,3292.390044,-3292.390044,0,1,2,2,0
742,742,8,8,0,0.0,5046.692258,1,1206.751301,6,1195.880494,0.990992,0.0,2644.060463,-2644.060463,0,5,4,7,0
743,743,8,8,0,0.0,52605.162953,0,0.0,0,0.0,0.0,7723.279834,16832.883474,-9109.60364,5,4,3,8,0
744,744,6,6,0,0.0,20748.467013,1,3341.297785,0,0.0,0.0,840.802894,0.0,840.802894,4,4,2,6,0
745,745,5,5,0,0.0,10686.432872,1,1824.138153,2,1112.417073,0.609832,197.910294,7551.967352,-7354.057058,0,3,3,5,0
746,746,9,9,0,0.0,27392.870577,7,20014.338449,1,2846.932297,0.142245,0.0,0.0,0.0,0,5,4,9,1
747,747,7,7,0,0.0,37135.06259,1,6976.161444,3,6279.896538,0.900194,8226.258892,0.0,8226.258892,2,4,4,6,0
748,748,5,5,0,0.0,29659.72001,0,0.0,0,0.0,0.0,0.0,9272.592318,-9272.592318,3,3,3,5,0
749,749,5,4,1,0.2,30066.214124,0,0.0,0,0.0,0.0,15632.629512,0.0,15632.629512,3,4,2,5,0
750,750,8,7,1,0.125,37788.00716,4,25461.892634,0,0.0,0.0,0.0,2419.342489,-2419.342489,1,4,3,8,2
751,751,11,10,1,0.090909,80146.181561,0,0.0,0,0.0,0.0,27031.367951,0.0,27031.367951,7,5,3,10,0
752,752,9,9,0,0.0,37372.486175,1,4532.055251,1,2999.35048,0.661808,652.781233,6245.070564,-5592.289331,4,4,3,9,0
753,753,10,9,1,0.1,56885.388641,0,0.0,0,0.0,0.0,5892.614834,11172.830842,-5280.216008,7,4,2,10,0
754,754,5,5,0,0.0,14532.465169,1,4253.768573,2,1857.440002,0.436658,0.0,0.0,0.0,2,4,3,5,0
755,755,7,7,0,0.0,30145.650077,1,1758.122243,0,0.0,0.0,0.0,7654.090703,-7654.090703,3,5,3,7,1
756,756,2,2,0,0.0,5204.93821,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2,0
757,757,10,10,0,0.0,59575.027662,0,0.0,0,0.0,0.0,14782.530417,29109.639237,-14327.10882,3,4,4,10,0
758,758,9,9,0,0.0,12220.853753,1,1202.896234,6,1196.760186,0.994899,0.0,0.0,0.0,2,5,3,9,0
759,759,11,11,0,0.0,62647.92951,1,8832.070756,2,5696.08328,0.644932,8318.21636,21415.241005,-13097.024645,3,5,4,11,0
760,760,6,6,0,0.0,24565.134604,1,549.200847,0,0.0,0.0,9339.802658,0.0,9339.802658,3,5,2,6,0
761,761,7,7,0,0.0,35523.948545,0,0.0,0,0.0,0.0,0.0,20677.916859,-20677.916859,3,4,3,7,0
762,762,9,9,0,0.0,40103.240644,1,7833.6353,2,3773.262187,0.481674,3360.548764,8209.946923,-4849.398159,4,4,3,9,0
763,763,6,6,0,0.0,29080.603372,0,0.0,0,0.0,0.0,12980.801983,1742.154876,11238.647107,3,4,3,6,0
764,764,5,4,1,0.2,22086.308328,2,12019.310046,1,5706.588596,0.474785,1515.325738,2845.083948,-1329.75821,0,4,4,5,0
765,765,10,10,0,0.0,43705.462889,1,3663.347898,0,0.0,0.0,12448.798134,4605.281595,7843.516539,6,4,4,9,0
766,766,6,6,0,0.0,20701.045135,0,0.0,0,0.0,0.0,4008.448848,11049.782031,-7041.333183,2,4,3,6,0
767,767,3,3,0,0.0,12746.155663,0,0.0,0,0.0,0.0,2892.698394,0.0,2892.698394,2,2,1,3,0
768,768,6,6,0,0.0,27380.699946,1,4500.615057,1,1416.563213,0.314749,4826.605902,0.0,4826.605902,3,4,2,5,0
769,769,3,3,0,0.0,8361.112296,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,2,2,3,0
770,770,8,7,1,0.125,36415.434927,2,12053.66701,2,8684.778082,0.720509,0.0,0.0,0.0,2,5,4,8,2
771,771,6,6,0,0.0,31439.655541,3,11501.038618,0,0.0,0.0,0.0,0.0,0.0,2,4,3,6,1
772,772,8,8,0,0.0,25436.44558,2,11586.165548,5,3916.598937,0.338041,9933.681095,0.0,9933.681095,0,4,3,7,0
773,773,8,8,0,0.0,25876.729576,1,158.269111,3,102.732798,0.649102,843.013639,0.0,843.013639,3,5,3,8,0
774,774,8,8,0,0.0,30959.134437,0,0.0,0,0.0,0.0,7247.224622,13478.620323,-6231.395701,3,4,3,8,0
775,775,12,12,0,0.0,23156.506527,1,3731.700175,6,3729.189759,0.999327,5700.981348,7499.329077,-1798.347729,3,4,4,12,0
776,776,11,11,0,0.0,54346.537967,5,22243.518959,2,8942.09958,0.402009,64.388655,0.0,64.388655,2,5,4,11,1
777,777,6,6,0,0.0,35161.535624,1,2825.148378,0,0.0,0.0,4291.81759,0.0,4291.81759,4,3,2,6,0
778,778,1,1,0,0.0,5557.074121,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
779,779,5,5,0,0.0,26913.64852,1,3761.69507,0,0.0,0.0,9142.111394,0.0,9142.111394,3,3,3,5,0
780,780,3,3,0,0.0,6406.777667,0,0.0,0,0.0,0.0,0.0,4429.009557,-4429.009557,2,3,1,3,0
781,781,8,8,0,0.0,24832.673676,1,5462.941626,4,4267.342545,0.781144,4276.570112,1864.906862,2411.66325,1,4,3,8,0
782,782,7,7,0,0.0,49015.482506,0,0.0,0,0.0,0.0,0.0,8174.213191,-8174.213191,6,3,3,7,0
783,783,6,6,0,0.0,43241.88608,0,0.0,0,0.0,0.0,16062.918542,7495.272811,8567.645731,3,4,4,6,0
784,784,3,3,0,0.0,19741.907379,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3,0
785,785,8,8,0,0.0,48487.739939,1,8947.48551,3,8947.198399,0.999968,14704.708093,0.0,14704.708093,2,4,3,8,0
786,786,9,9,0,0.0,49877.50355,0,0.0,0,0.0,0.0,7868.454456,18099.053135,-10230.598679,4,5,4,9,0
787,787,1,1,0,0.0,7575.299446,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
788,788,1,1,0,0.0,8882.248233,0,0.0,0,0.0,0.0,8882.248233,0.0,8882.248233,0,1,1,1,0
789,789,4,4,0,0.0,21644.686254,2,11148.955811,2,10495.730443,0.941409,0.0,0.0,0.0,0,3,2,4,0
790,790,7,7,0,0.0,32642.049524,3,14101.633396,1,3300.666857,0.234063,0.0,0.0,0.0,2,3,3,6,1
791,791,7,7,0,0.0,43553.105984,0,0.0,0,0.0,0.0,416.512322,9051.98392,-8635.471598,5,4,1,7,0
792,792,7,6,1,0.142857,9904.878425,1,1098.875279,5,1255.923889,1.0,7550.079257,0.0,7550.079257,0,4,3,7,0
793,793,4,4,0,0.0,19400.074999,1,9930.336739,3,9469.73826,0.953617,0.0,0.0,0.0,0,2,3,4,0
794,794,5,5,0,0.0,21614.775151,0,0.0,0,0.0,0.0,2103.220868,5155.821655,-3052.600787,3,4,2,4,0
795,795,6,6,0,0.0,22713.034569,1,1652.149973,1,1127.92618,0.682702,0.0,0.0,0.0,4,4,2,6,0
796,796,10,9,1,0.1,44582.882148,4,20521.209531,0,0.0,0.0,9093.083843,0.0,9093.083843,2,5,4,10,1
797,797,7,7,0,0.0,15487.668032,1,524.816272,4,478.106738,0.910998,0.0,0.0,0.0,2,4,4,7,0
798,798,4,3,1,0.25,15666.294095,1,3330.366372,1,3008.129368,0.903243,0.0,0.0,0.0,1,3,3,4,1
799,799,6,6,0,0.0,3148.462631,1,927.974598,4,919.626842,0.991004,0.0,1300.861191,-1300.861191,0,4,3,6,0
800,800,10,10,0,0.0,26101.212286,4,10912.782806,2,5066.333081,0.464257,7594.020313,1414.550876,6179.469437,1,4,3,10,0
801,801,5,5,0,0.0,37419.8015,0,0.0,0,0.0,0.0,25175.225547,0.0,25175.225547,2,3,4,5,0
802,802,5,5,0,0.0,28375.141993,0,0.0,0,0.0,0.0,0.0,5483.90613,-5483.90613,4,3,2,5,0
803,803,9,9,0,0.0,24308.975079,1,7709.250276,7,7708.043313,0.999843,0.0,0.0,0.0,1,4,3,9,0
804,804,2,2,0,0.0,311.857722,1,217.467724,1,94.389998,0.434041,0.0,0.0,0.0,0,1,2,2,0
805,805,3,3,0,0.0,11016.620061,0,0.0,0,0.0,0.0,0.0,224.545988,-224.545988,2,2,2,3,0
806,806,7,7,0,0.0,32368.301333,1,6495.287309,2,4161.080085,0.640631,4234.286497,15143.440218,-10909.153721,0,4,3,7,1
807,807,7,6,1,0.142857,13153.221902,1,6534.090055,6,6619.131847,1.0,0.0,0.0,0.0,0,5,2,7,0
808,808,8,7,1,0.125,13364.790509,3,12651.342516,5,713.447993,0.056393,0.0,0.0,0.0,0,5,4,8,0
809,809,4,4,0,0.0,11275.138022,0,0.0,0,0.0,0.0,506.84127,4992.665671,-4485.824401,2,4,2,4,0
810,810,12,10,2,0.166667,45870.956575,2,9662.611673,3,2258.540373,0.23374,16806.538561,7035.277351,9771.26121,3,5,4,12,0
811,811,6,6,0,0.0,22055.021266,1,9149.641538,3,9016.32574,0.985429,3820.476676,0.0,3820.476676,1,5,3,6,0
812,812,1,1,0,0.0,6368.773119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0
813,813,7,7,0,0.0,33959.458025,0,0.0,0,0.0,0.0,9225.989722,2889.514974,6336.474748,3,3,3,7,0
814,814,6,6,0,0.0,14301.032089,1,977.247988,3,957.969678,0.980273,0.0,0.0,0.0,2,4,3,6,0
815,815,6,6,0,0.0,34789.304082,1,4509.798778,2,2609.73587,0.578681,9069.974571,0.0,9069.974571,2,4,2,6,0
816,816,7,7,0,0.0,22903.212909,2,9358.081242,3,8652.257577,0.924576,0.0,4773.117553,-4773.117553,0,3,4,7,1
817,817,7,7,0,0.0,49437.758671,2,12456.388585,1,9963.977452,0.799909,0.0,21536.998104,-21536.998104,1,5,3,6,0
818,818,9,9,0,0.0,28492.528202,1,5382.942155,4,5159.177162,0.958431,0.0,2722.844667,-2722.844667,3,4,4,9,0
819,819,6,6,0,0.0,24053.81169,1,9018.241358,2,8963.436944,0.993923,0.0,0.0,0.0,3,4,3,6,0
820,820,3,3,0,0.0,12567.155119,0,0.0,0,0.0,0.0,1761.108883,7833.023692,-6071.914809,1,3,1,3,0
821,821,8,8,0,0.0,60715.098995,4,26512.196929,1,1342.264535,0.050628,0.0,9791.37768,-9791.37768,1,4,4,6,1
822,822,6,6,0,0.0,24184.324947,1,7785.703702,3,7645.671862,0.982014,8579.678781,0.0,8579.678781,1,4,3,6,0
823,823,6,6,0,0.0,35409.287095,1,8085.317886,1,3621.974594,0.447969,6252.152067,0.0,6252.152067,3,4,3,5,0
824,824,14,13,1,0.071429,48024.14969,3,14470.280696,8,16148.163637,1.0,3057.420506,0.0,3057.420506,2,5,4,13,0
825,825,9,9,0,0.0,29493.3437,1,4678.157333,5,4611.252233,0.985698,15159.625589,0.0,15159.625589,1,4,4,9,0
826,826,5,5,0,0.0,21165.384932,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,4,2,5,0
827,827,6,6,0,0.0,22842.124906,3,11219.844933,0,0.0,0.0,0.0,0.0,0.0,1,2,4,6,2
828,828,7,6,1,0.142857,40501.735985,0,0.0,0,0.0,0.0,12535.059502,4612.548268,7922.511234,4,4,3,7,0
829,829,6,6,0,0.0,24968.925167,1,4659.733496,1,1127.525366,0.241972,0.0,9777.115702,-9777.115702,2,3,4,6,0
830,830,6,5,1,0.166667,34827.883176,0,0.0,0,0.0,0.0,3100.86478,0.0,3100.86478,5,5,3,6,0
831,831,4,4,0,0.0,14585.079045,1,7808.466863,3,6776.612182,0.867854,0.0,0.0,0.0,0,4,2,4,0
832,832,4,4,0,0.0,13999.238172,1,6197.539268,1,5847.415947,0.943506,0.0,0.0,0.0,2,3,2,4,0
833,833,14,14,0,0.0,34626.45676,1,5807.226168,8,5805.211692,0.999653,0.0,11070.652269,-11070.652269,3,5,4,13,0
834,834,9,7,2,0.222222,30120.969654,1,2538.69566,3,1991.165467,0.784326,8898.174094,0.0,8898.174094,3,5,3,9,0
835,835,4,3,1,0.25,10016.312199,0,0.0,0,0.0,0.0,0.0,7928.356394,-7928.356394,2,3,2,3,0
836,836,7,6,1,0.142857,30554.645809,0,0.0,0,0.0,0.0,2905.471438,0.0,2905.471438,5,4,2,7,0
837,837,7,6,1,0.142857,24416.764942,1,1011.439626,2,410.863845,0.406217,8021.270748,2521.6982,5499.572548,2,4,2,7,0
838,838,5,5,0,0.0,5282.856971,1,1438.202491,2,1316.285795,0.91523,729.766409,0.0,729.766409,1,3,4,5,0
839,839,8,8,0,0.0,30417.787938,0,0.0,0,0.0,0.0,2738.881648,12508.65338,-9769.771732,4,4,4,8,0
840,840,6,6,0,0.0,28749.647378,0,0.0,0,0.0,0.0,7220.831554,18087.048736,-10866.217182,1,4,2,6,0
841,841,5,5,0,0.0,23329.558258,3,14430.02749,0,0.0,0.0,0.0,0.0,0.0,2,3,2,5,0
842,842,6,5,1,0.166667,31965.549029,0,0.0,0,0.0,0.0,8656.006547,8947.519309,-291.512762,3,3,4,6,0
843,843,12,11,1,0.083333,42624.873911,1,3574.096839,6,3571.920739,0.999391,13686.185661,12625.116213,1061.069448,1,5,4,12,0
844,844,11,10,1,0.090909,57108.622358,1,8819.386941,0,0.0,0.0,0.0,4606.74951,-4606.74951,7,5,4,10,1
845,845,6,6,0,0.0,32003.263369,1,7712.778425,1,4728.178386,0.613032,0.0,9429.32002,-9429.32002,3,3,3,6,0
846,846,5,5,0,0.0,17279.04767,0,0.0,0,0.0,0.0,0.0,9811.016521,-9811.016521,4,2,2,5,0
847,847,5,5,0,0.0,9096.483673,1,785.501501,2,654.813071,0.833624,0.0,1313.018405,-1313.018405,1,4,2,4,0
848,848,7,7,0,0.0,43501.918495,0,0.0,0,0.0,0.0,5562.926289,4903.93076,658.995529,4,3,3,6,0
849,849,7,7,0,0.0,34798.966551,0,0.0,0,0.0,0.0,5107.435654,18466.466535,-13359.030881,2,5,3,7,0
850,850,5,5,0,0.0,20284.877311,1,9288.454206,0,0.0,0.0,0.0,3036.280437,-3036.280437,3,3,3,5,0
851,851,8,8,0,0.0,34737.041553,1,9819.306073,1,6620.719487,0.674255,5669.089958,2745.328493,2923.761465,3,5,3,8,0
852,852,11,11,0,0.0,44179.053008,1,8136.153014,1,3794.278147,0.466348,2544.041518,3326.184279,-782.142761,7,5,4,9,0
853,853,7,7,0,0.0,21747.268282,1,9000.523531,3,8864.685045,0.984908,3057.618088,0.0,3057.618088,1,4,3,7,1
854,854,3,3,0,0.0,12942.008063,0,0.0,0,0.0,0.0,7152.183521,4165.780465,2986.403056,1,2,2,3,0
