transaction_id,transaction_hash,block_number,timestamp,from_account_id,to_account_id,transaction_type,amount,token_id,protocol_id,gas_used,gas_price,status,chain_id
8188,0x8d724107e04ca6ece466cc3af03f4111bd71d945c333e59f4753c58bfe8de4db,10042265,2025-05-27 18:07:01,363,454.0,TRANSFER,814.059621,2,,166991,58.2278,SUCCESS,1
8189,0x404675274f8c60cf93b756c9871a5aef12a2b3676379d10d8adb5ed96a99232e,10042273,2025-05-27 18:48:03,652,,LIQUIDATION,16936.802435,3,3.0,111387,19.1599,SUCCESS,1
8190,0xdaf3674cadaa8bf970808eba9483a1d3540062122a25df51b4483d73d2d59e7a,10042276,2025-05-27 19:01:54,796,449.0,SWAP,5067.362102,2,1.0,22708,33.3944,SUCCESS,1
8191,0x6cd3b5453b9c3f95c4a135815714f44be876250f6eb8ee04b347344bf34a4c16,10042284,2025-05-27 19:44:48,680,,BORROW,7335.033139,1,2.0,54640,86.3514,SUCCESS,1
8192,0x61276426353f04f7e23d3d890ad53091760b3fa913d209952e447abc87526433,10042288,2025-05-27 20:03:05,713,,REPAY,190.669025,1,1.0,241631,47.391,SUCCESS,1
8193,0xf121cbc2eb12a88e7e5e6b07e522680b0b4fdfaf4ff1a81660c776ec5ce43860,10042295,2025-05-27 20:37:37,964,929.0,TRANSFER,2682.712438,5,,140624,73.2183,SUCCESS,1
8194,0x28b74154187c671e911efb9bc0fa6cc96f6bcd9aa9ca72ff45417b7f25b53699,10042295,2025-05-27 20:38:41,663,,WITHDRAW,8809.370734,2,1.0,48270,81.6932,SUCCESS,1
8195,0x93cc4fe349abe56f4c597c6babb66907d94d8eee4734801d08a317de776ee438,10042304,2025-05-27 21:20:40,503,408.0,SWAP,4317.976925,3,3.0,182201,19.5613,SUCCESS,1
8196,0x2f1291998c8f13687c47ba39af798f71487dfedb0983faabb677189f0a331697,10042306,2025-05-27 21:30:06,117,588.0,TRANSFER,6565.023617,4,,194943,28.2581,SUCCESS,1
8197,0xda995de9ad33db296413ce93727727128cf246f17b966c705216005496b76c91,10042315,2025-05-27 22:19:41,9,,BORROW,5092.605451,1,2.0,105976,10.6375,SUCCESS,1
8198,0xf66889e54dc82a304e2cd4a3a129a2556b358c44968db4d78894bff5530a29d2,10042317,2025-05-27 22:27:57,578,,DEPOSIT,9902.494214,4,1.0,205116,41.0684,SUCCESS,1
8199,0x63b251d4ed9d4053c1aeba216fc1444dabe31888cff0a478a0dc8877aa7b5f0b,10042322,2025-05-27 22:52:46,935,903.0,SWAP,4422.460464,4,4.0,133404,44.3949,SUCCESS,1
8200,0x1f1ba913cfa4311cd567501484e764e214d455182469de2aff6aef6ecae8d66c,10042325,2025-05-27 23:09:57,296,,BORROW,9722.197932,1,4.0,110699,27.6289,SUCCESS,1
8201,0xfabfb16e5101c742701848afab2f6c6bddff15de4b0dda0dcfdd9b7c65d74b01,10042338,2025-05-28 00:14:16,262,770.0,SWAP,5345.662154,4,2.0,29135,55.1688,SUCCESS,1
8202,0xf5b5878942e67ee3a0e0c799c094bec5cc780b8694aff6cd9634f69ec4895f65,10042342,2025-05-28 00:34:18,612,159.0,TRANSFER,5759.007332,3,,133472,19.6076,FAILED,1
8203,0x0d0356cd667408a5506fe7c21391433c8b0b8db23b7024bb271f8c17ea3842d2,10042345,2025-05-28 00:45:19,739,,WITHDRAW,1067.743304,3,1.0,53754,77.8428,SUCCESS,1
8204,0x6f828f3b032f33fa43c866cc8fa7988d01fb363ed582c12cd52a7969de98484b,10042346,2025-05-28 00:50:09,48,,REPAY,0.000342,1,2.0,127252,41.7214,SUCCESS,1
8205,0x5da1d17b61454b02eaabed752617109d44dc45f150fb1e8ba3cf9589014ed875,10042350,2025-05-28 01:11:36,719,,BORROW,3664.570311,1,1.0,151715,25.578,SUCCESS,1
8206,0x53f6f5efffc178884ebba59362e01790c03a475371f07ad13574bd0b9508d9c0,10042353,2025-05-28 01:25:56,700,,BORROW,3128.197752,2,3.0,200303,15.0397,SUCCESS,1
8207,0x9d5a8601520237423bca4da577b3da20cb3a754074ba98609fe3c05753d5b446,10042354,2025-05-28 01:30:33,327,,WITHDRAW,2974.720346,1,4.0,208303,65.8895,SUCCESS,1
8208,0x545cbaeda3d1ecf7a141374f1242821c1dd6b89ff8c17db6ed6507b5abbaf7dc,10042354,2025-05-28 01:31:36,345,,REPAY,6862.525132,5,4.0,138317,63.9189,SUCCESS,1
8209,0x17cea887e30c872599e787c0e1fccc48f4064f684434d0f896f3e7e83c73d5f8,10042360,2025-05-28 02:04:52,964,,BORROW,2904.968064,3,1.0,25460,87.1005,SUCCESS,1
8210,0xff349a45a2c9de53a611b6b5dc867b3be83fcefd86d770873c6ba530e1191e26,10042365,2025-05-28 02:26:21,232,,REPAY,6710.24694,2,3.0,212164,60.9687,FAILED,1
8211,0x40a30ca04edb8e999c4760f2003ced0701f4ffb2f628f1f45238eb34b7a5b979,10042375,2025-05-28 03:17:43,116,697.0,TRANSFER,5058.884656,3,,226872,64.1321,SUCCESS,1
8212,0x8ae22cdd06ccffd9b8500084eb6be08f96adcfc1ebfc57599b28cf4cc9d8b0a3,10042377,2025-05-28 03:29:41,329,,WITHDRAW,8043.739888,5,2.0,141266,73.1846,SUCCESS,1
8213,0x2ffd89ae6fac2965a4e41599bdc21a3c0f3008a855d473398b64f62051f3ffc4,10042401,2025-05-28 05:29:12,24,,REPAY,2428.417632,5,2.0,90762,20.7227,SUCCESS,1
8214,0xd25b4540196cff4bdbf6a463bafd9bc3cdff841c898859f801edfdc7ebf02b89,10042404,2025-05-28 05:40:15,896,538.0,TRANSFER,8666.0642,5,,26207,45.5098,SUCCESS,1
8215,0xaff6a136d7d1f2dcbff26331db286132e2ac3e791a711ed3ed7457250940f1ef,10042406,2025-05-28 05:54:12,14,,REPAY,85.619473,4,2.0,54409,60.3602,SUCCESS,1
8216,0xbd5d75842e237c92bfc43043265a6c38bd10181c5692cbf2789db7696a3444e2,10042411,2025-05-28 06:17:41,967,,DEPOSIT,6740.838668,1,1.0,78300,30.8145,SUCCESS,1
8217,0x5a4b978f97b74e38a83505b3ea4e8d452967e5fabc327c2e5f55db0c627e2da1,10042412,2025-05-28 06:24:43,330,,WITHDRAW,8260.788456,4,1.0,125915,70.9873,SUCCESS,1
8218,0x82c99543196003e169c8fdd90820136822cbad5484b073baae0320886fcc2eb2,10042413,2025-05-28 06:26:15,162,,REPAY,2125.626978,4,1.0,81865,75.1054,SUCCESS,1
8219,0x62f54293a96e7341382596dfd96eddeb83bc55f5539a411da1d2ee1a5a0ceb19,10042415,2025-05-28 06:35:45,977,416.0,TRANSFER,6092.475567,2,,121279,68.9902,SUCCESS,1
8220,0x4c043301a94b7a36745788506c3f9f1361bf2f0ffc51c422c018b1801c3d46b8,10042418,2025-05-28 06:50:14,44,,REPAY,291.084215,5,3.0,161433,24.9259,SUCCESS,1
8221,0x30153d406b7fe467fcfb58f1c46184fa043d43176e89a80f63874919c556be75,10042442,2025-05-28 08:51:58,824,76.0,SWAP,4418.770454,5,3.0,75430,10.9232,SUCCESS,1
8222,0xbeb0ba1e6cb4053f10896fde6fa051d724e686af123c12ba65de30be54fa9181,10042464,2025-05-28 10:41:14,709,,BORROW,3155.121515,3,4.0,166029,63.5039,SUCCESS,1
8223,0x4e13552c7df3eda0c960409f16b7bc11bf42626b74a960a58b5fb9351cd87903,10042473,2025-05-28 11:29:43,562,673.0,SWAP,3179.944811,5,4.0,214155,28.7931,SUCCESS,1
8224,0x4ff36955449f774dcfe883e171453a5efb05bff54ff938e9c73be354da627dd8,10042477,2025-05-28 11:48:24,701,,WITHDRAW,6713.43716,1,2.0,217498,21.6767,SUCCESS,1
8225,0x19a2c81bdf3e7f9c872ecfed93d4b6e1b79eec6f74e932fc9f6724ee2ffa4f39,10042479,2025-05-28 11:55:35,870,,REPAY,2018.117958,2,2.0,75800,73.1769,SUCCESS,1
8226,0x9a0414de14523e7d7f81b01cdf4f0f5b7f71ac1329abba3c4ac4b659ecff8b89,10042502,2025-05-28 13:52:33,940,,BORROW,1506.188286,4,2.0,96757,52.5233,SUCCESS,1
8227,0x19d333fbcacc55bcaea02fb60fc92a4e7ad3bd88c366b962b47195eb594a3586,10042511,2025-05-28 14:39:20,90,,WITHDRAW,5211.421131,1,3.0,46000,15.7211,SUCCESS,1
8228,0xd287b33309f7f5dc072e5034c872a4ce350e9d2ef7ad741d3de76d310e172090,10042521,2025-05-28 15:26:21,256,563.0,TRANSFER,4790.273275,3,,48035,43.5322,SUCCESS,1
8229,0x1c904efa16c20f8ba58ee2e94385ee86fecf7e36e221f6bff0fc2a9100ca074c,10042527,2025-05-28 15:58:05,768,426.0,TRANSFER,1603.577236,3,,83910,86.7011,SUCCESS,1
8230,0x96f0ed3445537367019c31c751e30040ff4f3d8fd0704581b15c6b76aea31110,10042529,2025-05-28 16:06:14,10,,WITHDRAW,7916.718462,4,1.0,198073,49.8867,SUCCESS,1
8231,0xd85213394c2ab688584b16c1c38c46fe84081aff58ce6e81fb70d5823be34c88,10042539,2025-05-28 16:57:20,847,,REPAY,6.137777,5,4.0,26400,61.9602,SUCCESS,1
8232,0x02c05baa77aa999fc352af611c65dfc9e28ba28a546ab3bf09dc1330e1374a92,10042545,2025-05-28 17:28:06,209,,REPAY,27.518633,2,2.0,39734,69.1061,SUCCESS,1
8233,0xc7425408a6281cc5c551440e13c88cf1bb5fb30c272076a560c7f8dd2b7d7e98,10042551,2025-05-28 17:59:07,354,219.0,SWAP,6832.984466,3,1.0,202861,87.8653,SUCCESS,1
8234,0x96f95d8fd3fc966b03251a47a99149680fb7a948da9bd5cb5cd4a43a87beb291,10042561,2025-05-28 18:46:51,863,692.0,SWAP,960.428723,2,1.0,171920,70.5448,SUCCESS,1
8235,0x2e0a3a1817305e79754be27770f7aec8f0adb67e8228254ffc4a4f6a2909346a,10042565,2025-05-28 19:06:52,869,,WITHDRAW,2790.365371,5,2.0,76917,67.6689,SUCCESS,1
8236,0xaf29a82ec78a0cd7eb3afcc9b9b4a358fec3f094482f5be0fc2719e460b81253,10042569,2025-05-28 19:25:04,222,,BORROW,407.570109,4,2.0,199909,15.6764,SUCCESS,1
8237,0xbf1f9524e7b5aecb1c92015421b6e72133a4b659234dd97da271de798632b13b,10042577,2025-05-28 20:07:54,661,,REPAY,2765.678947,4,2.0,57627,52.0933,SUCCESS,1
8238,0xe9aa4d0f15beaa5cfc365e6402192d0be806546b013f554122dfc118799659a2,10042581,2025-05-28 20:25:30,958,,REPAY,52.798935,5,3.0,27757,69.09,SUCCESS,1
8239,0xd900b9799cf2be42d40c6843d82cbc487d91d63e2b632a56da32a1c18f63d2e2,10042584,2025-05-28 20:43:06,370,862.0,TRANSFER,6626.155439,3,,176507,55.4164,SUCCESS,1
8240,0x8b35118d2d0ee1af77a62cb1d16e9a83adc9797757da5ed5ae2e84bb3d4f8d29,10042584,2025-05-28 20:43:26,136,,LIQUIDATION,7105.334333,4,4.0,128506,99.6695,SUCCESS,1
8241,0x8b8d78f134076747089956d41e2a7e87650f1e1cc7a497b72d37bba393d1406c,10042588,2025-05-28 21:01:48,245,66.0,SWAP,2495.97888,3,2.0,221785,96.0189,SUCCESS,1
8242,0x9cfb6cdceab911180e423de6d3850b89ab3048f61d919afbd5c157e354240c27,10042589,2025-05-28 21:08:42,661,,REPAY,142.762597,2,1.0,221288,46.0458,SUCCESS,1
8243,0x7621ce9b2c42f6fec4b13425b4f00d9d47a97b7678b736ef275967f46453b9a9,10042593,2025-05-28 21:26:53,909,,REPAY,3598.968253,3,4.0,219317,24.3505,FAILED,1
8244,0xbc0665c914c14b5d0cf218ddbefc3d8d331155798c4338091b86ef252d772d1a,10042597,2025-05-28 21:45:45,687,,DEPOSIT,6221.082141,3,4.0,193315,36.1967,SUCCESS,1
8245,0x7c6e2e68a724ea2f1e8d28606f841f6d0c02bba342395342add87cd3ccefee9a,10042606,2025-05-28 22:31:23,442,,REPAY,173.623857,1,2.0,121364,55.4705,SUCCESS,1
8246,0x252bb3df822bddfc6ab517f5443c93767d8f2a82db0a3be7f82692d967889cc1,10042612,2025-05-28 23:00:46,713,,BORROW,7973.564848,2,4.0,30881,66.1924,SUCCESS,1
8247,0x80fa549dc7fc317f31229883a4313249194bf4720018a9bad5e27b66b5678b3d,10042612,2025-05-28 23:03:46,403,,REPAY,0.000333,3,3.0,73968,84.6364,SUCCESS,1
8248,0x29722f9016ddfcc9a75ce537fd2a29500a1f458e48401850de021c32c80bc5f5,10042615,2025-05-28 23:19:50,770,,WITHDRAW,5885.480423,2,2.0,180401,33.3711,SUCCESS,1
8249,0xc254c66f623a0cfd0b34688c46c9fab3c95475f3e9fe053cd22608614f910fe3,10042628,2025-05-29 00:21:40,740,,DEPOSIT,6488.546362,4,2.0,248849,32.2994,SUCCESS,1
8250,0x652f51c503587eec931d0205c465a3fcc101398f4454595855d10696dadc14ef,10042629,2025-05-29 00:27:10,596,,REPAY,640.925894,2,4.0,51843,64.6266,SUCCESS,1
8251,0x5ff595f126d23ae2347bed3f0a69bcaebbd635312a0b4b8fff8cc04784c93560,10042635,2025-05-29 00:55:24,957,,DEPOSIT,3970.851822,4,1.0,241841,52.8575,SUCCESS,1
8252,0xe4097783c4b8183a229303a3f7561f7711b447fb4be288f1219dfeac41ab0bc3,10042639,2025-05-29 01:15:46,548,,WITHDRAW,8028.887434,1,4.0,121819,68.9136,SUCCESS,1
8253,0xded5a8f209672e68b38f7572229a125f37201ff4c328461f8e6e0b8b7c67ba55,10042654,2025-05-29 02:33:37,584,,REPAY,3216.375489,1,1.0,121101,53.8696,SUCCESS,1
8254,0xdc509be870f02f1a319a204c7d49aaccde48ede9b1898b56bd1c6dfcde83a417,10042665,2025-05-29 03:27:23,694,462.0,TRANSFER,1325.847959,3,,191491,49.8554,SUCCESS,1
8255,0xd2f0d56073ea2312854e6248a3c192ed437e8035c344acac568b5f34d8729f90,10042671,2025-05-29 03:56:53,838,,REPAY,18.989087,3,2.0,141146,93.8323,SUCCESS,1
8256,0xea88439ed9fb914f1ad3f7af060721c199f09a3021ce34a8bbaf1e0457057568,10042676,2025-05-29 04:24:12,65,,WITHDRAW,5575.717623,4,3.0,136681,77.1647,SUCCESS,1
8257,0xc435a7ff25601bd317a578550be5607bcc4b4ecc6425fe3f58174721aa0c59bb,10042679,2025-05-29 04:35:45,116,,REPAY,38.49286,3,2.0,141851,38.3315,SUCCESS,1
8258,0x2c30b38759c9a9d03a8adcf0dcaa23e66bf032de42d301633d489b17965d6cca,10042682,2025-05-29 04:52:56,944,,REPAY,109.013738,5,4.0,36614,87.8719,SUCCESS,1
8259,0x944193507810b8cac9cb8aff0adb9c8417873ec899646041605d0b1f00e0df66,10042683,2025-05-29 04:58:30,378,,REPAY,235.875865,2,1.0,64829,77.6635,SUCCESS,1
8260,0xf7649573c1398af49570ee434c8af24b7815779632a96852d1c8ba1852614b29,10042690,2025-05-29 05:31:06,934,71.0,TRANSFER,9589.572264,1,,29741,16.6158,SUCCESS,1
8261,0x1dde6af93e18ae67c917bb0801df0313abf4b1cb8342c24e2aa4d764e66811bc,10042694,2025-05-29 05:53:54,577,,REPAY,40.605053,5,2.0,181297,93.9736,SUCCESS,1
8262,0x58de44618f0f8238187b2ce721c63e4b142e3b9917b376335863f8b8ac1f25b1,10042701,2025-05-29 06:29:24,470,,LIQUIDATION,531.709215,5,4.0,130735,32.0246,SUCCESS,1
8263,0x8c6d3789f042c611f390280521b00bde01e168e772b690a13bfd244e92d9b440,10042703,2025-05-29 06:35:06,153,,BORROW,1613.514991,1,1.0,163292,72.5706,SUCCESS,1
8264,0xf18692f47b1d3014a572a44bcb89d3238c079be87748fcb18fc37d8580490853,10042707,2025-05-29 06:59:07,167,,REPAY,287.662763,1,4.0,45598,53.4896,SUCCESS,1
8265,0x8d2151e4f9be09d7794ed6c51ed51a37f0dad5b574cb9bacef9359ada6cc4ace,10042717,2025-05-29 07:49:49,311,,BORROW,2581.35644,3,2.0,180680,12.2677,SUCCESS,1
8266,0x386995d2d0dbd10d26f60126f3cae8e9bbfcb0ce3d7cc90ac638d1f503f44751,10042718,2025-05-29 07:50:06,885,886.0,SWAP,4016.665066,2,4.0,173415,11.9555,SUCCESS,1
8267,0x95cdcc9a4106d85ad2c5562d5eee7f6ed029c569e1489a4bea237d269bb30dd7,10042724,2025-05-29 08:20:04,809,,BORROW,262.418868,5,2.0,65540,79.6376,SUCCESS,1
8268,0x02c8a4ea841c3aebaf0fc9f2d8c5cffd652f415d1053b60c556247a8daad5185,10042726,2025-05-29 08:32:59,785,170.0,SWAP,1620.579073,5,4.0,107875,29.2473,SUCCESS,1
8269,0xb6a66bd83d125dd6143b5b092c81e382ab35c97d338a77694eb97b54ddbead48,10042728,2025-05-29 08:43:47,539,273.0,TRANSFER,760.341918,1,,163194,33.9983,SUCCESS,1
8270,0x004833697531ac9bfd72e9f2256c7d83d2947912d160764a12f42a7189855e1f,10042736,2025-05-29 09:21:26,628,,BORROW,4222.524513,5,3.0,190934,10.8487,SUCCESS,1
8271,0x1c0f42f0054cb9bf17222c1d07aceaf11da8c774a12202b10be9f070b86fd0b1,10042738,2025-05-29 09:33:36,809,150.0,TRANSFER,5189.479707,3,,160404,90.04,SUCCESS,1
8272,0x39154ef7f0ece730aea92e09a1a0098efa72a6e311f9c736bc0099845edae8dc,10042739,2025-05-29 09:38:10,182,,REPAY,2.299456,4,3.0,100767,40.3418,SUCCESS,1
8273,0x9f751dad64400e933f94f4ab961e7c4b3f194f393bb9dcf47a636e8b97a8ef20,10042740,2025-05-29 09:43:14,244,337.0,SWAP,2180.51495,3,1.0,82165,49.2422,SUCCESS,1
8274,0xa313e203e1095e2b8a63471fe4488605f6434596e4530294a07d29adc085a5bf,10042744,2025-05-29 10:04:37,960,856.0,SWAP,2241.131518,3,2.0,222080,86.7828,SUCCESS,1
8275,0xade33a6170aa37485404a881d9bc08a6e9a8bca898073255abf10608920fe183,10042748,2025-05-29 10:22:52,566,,BORROW,6881.966394,4,2.0,205659,67.2477,SUCCESS,1
8276,0x78e9f0e2dd30619cf5e2176ebf92503186abbc8b617d27f933b31ea64189ca06,10042749,2025-05-29 10:29:38,630,16.0,TRANSFER,3562.757706,3,,59165,69.0444,SUCCESS,1
8277,0xc0afbaff1c21dd9bd24e505b0ad42f3a578ad1249d5322424aa9e3e7e053bb79,10042753,2025-05-29 10:45:08,61,791.0,SWAP,6453.439834,5,1.0,210832,20.2309,SUCCESS,1
8278,0x8e032c8cf2660c2b218ac13a6ad0fd2ae933c01626e8066a0cfaf30d151745ba,10042756,2025-05-29 11:00:24,124,487.0,SWAP,6604.95132,4,2.0,180832,40.4387,SUCCESS,1
8279,0xbdba6eef25fc1e63b1b11aa99598c87136081122ba29494541340f55c25dfa35,10042756,2025-05-29 11:00:33,735,,BORROW,186.876494,2,2.0,206839,88.2699,SUCCESS,1
8280,0xb63677d0bccd26fe32b4a3a7996b0bca189a4c19035859797c60391a5022adb8,10042764,2025-05-29 11:42:38,789,106.0,SWAP,7382.481833,2,4.0,242254,38.2512,SUCCESS,1
8281,0x4e485be1c52e354fb17b239effd1fc859c2bbe6cb071b730f6a219f58c08385b,10042766,2025-05-29 11:50:45,30,,REPAY,0.924653,1,2.0,36371,14.888,SUCCESS,1
8282,0x872bd770453411c8669bdf3966e1218ce2f0d695eb470166313b4423c6ef45d5,10042771,2025-05-29 12:18:20,687,,REPAY,470.838766,1,1.0,169728,95.5218,SUCCESS,1
8283,0x48d5cb1f6a4b905b95f795fbebeb28d7e2ec69e6b7a3811daaaa68cd86020452,10042776,2025-05-29 12:42:37,839,792.0,TRANSFER,1981.033559,1,,242128,92.9516,SUCCESS,1
8284,0x1a9b1f34ba5be548294bd006631e522b7d90995b272f8c5f806d5f60d0df7eee,10042781,2025-05-29 13:08:29,493,913.0,TRANSFER,1059.964947,3,,241887,24.45,SUCCESS,1
8285,0xc8eca0ff566fb1be38f4f744b0c7aab32bb3dfd255491d6c02083998a3f321d1,10042790,2025-05-29 13:54:12,376,,REPAY,1655.59802,1,4.0,57569,63.5153,SUCCESS,1
8286,0x82742d13e987f5de54f87683b6ac11708de4b407aee490918712cf8f0678da82,10042792,2025-05-29 14:03:45,945,,REPAY,340.359045,2,4.0,173343,18.0331,SUCCESS,1
8287,0xf6eb339fa128ba73e57c9281c6e423c3b0b954ed960f07d2807855a8876797fa,10042797,2025-05-29 14:26:11,679,,BORROW,3659.614958,2,1.0,57236,73.7818,SUCCESS,1
8288,0xcb46087b5ca62953bda8c283436ef2c721f120578b400d69054bf09135a2edc6,10042804,2025-05-29 15:00:10,233,,DEPOSIT,3300.358905,5,4.0,180917,46.4678,SUCCESS,1
8289,0x63d898ee06c78fc23f05b78a46b47f06a064e5c94915b8fd5f5446ecf4511ac5,10042806,2025-05-29 15:11:08,186,299.0,TRANSFER,4055.645816,4,,68545,63.9129,SUCCESS,1
8290,0x2f24bd7fe9eac477ee2bed5949d85680cd0675e8ee53ef03d9d94eeb7c01540d,10042808,2025-05-29 15:22:09,523,25.0,TRANSFER,239.30155,5,,97521,30.1434,SUCCESS,1
8291,0xc392dd05f7f4f55304573098c5336ec8bb068d06ccb4c33ae0f6de1366ae92a4,10042809,2025-05-29 15:26:29,101,,BORROW,7300.636772,1,4.0,141365,68.4438,SUCCESS,1
8292,0xc0b766e75e2fe658d4fdd30fbec7a097186f036b137aeeb41fb7fcc45ea02899,10042811,2025-05-29 15:37:43,261,280.0,TRANSFER,9488.610296,1,,182480,29.3845,SUCCESS,1
8293,0x9d78e55768af642c97833e9022b22a50d8a3787f9fb4ed3e416e58cce272fe8d,10042821,2025-05-29 16:27:32,357,,BORROW,2740.007281,1,3.0,78823,79.7079,SUCCESS,1
8294,0x55a443582304a76b793e0cbfba1a12aaf8b820ae8fc0bc41b61c8fd878befbad,10042822,2025-05-29 16:34:46,512,,REPAY,576.969547,5,1.0,86620,95.8208,SUCCESS,1
8295,0x6bcdb03f64a7e91d7b63ee85c0ca515c3cffc60e746aca15b0c1db002cce4970,10042828,2025-05-29 17:00:56,702,,REPAY,236.948657,3,1.0,249403,31.6901,SUCCESS,1
8296,0xf2398da7c7c65a0c5174bbeaa96adabdbc2015d873d87c31690b5f32fdf29da7,10042829,2025-05-29 17:09:40,753,229.0,TRANSFER,5804.445003,4,,187590,62.0834,SUCCESS,1
8297,0x64d3875db217f674893b4279e7e3a663ca767f1934bc4dc60432312aecf1acfd,10042830,2025-05-29 17:12:33,109,566.0,SWAP,5505.781849,4,4.0,47072,56.9638,SUCCESS,1
8298,0x70a30b82f73cacf6646d5115ff63b7b17a1471533fdea6a6a69041c2d0aac60f,10042833,2025-05-29 17:26:37,105,,REPAY,18.896294,2,4.0,245182,45.4522,SUCCESS,1
8299,0x26bcdffa8dde30f385e6d86215749e04a87a27c17087292e0321958a94940b23,10042836,2025-05-29 17:41:20,267,,REPAY,5168.267138,1,1.0,184872,27.9198,FAILED,1
8300,0x8275f8adef6672ae0f5246e3797746dcf5a257befed3589fc5168dfa42352b72,10042840,2025-05-29 18:04:04,784,156.0,SWAP,8772.254163,5,3.0,213837,12.5434,SUCCESS,1
8301,0x6a6b3a3fb81305547bd47e0b40a0d5f4a16ba8531e8e8fd64694aae482df4bf7,10042847,2025-05-29 18:39:30,746,,BORROW,5582.413058,2,1.0,23579,87.4745,SUCCESS,1
8302,0x1439432da7ad29a03d94deba220e14238be8e3836808b25ea8f4309895b99183,10042853,2025-05-29 19:08:22,883,,DEPOSIT,5541.277506,2,4.0,240963,13.8639,SUCCESS,1
8303,0x142aadca63da8528b01262b23a3a05ab685b1a3158619ce5ae5bcefe69a93865,10042862,2025-05-29 19:52:50,951,887.0,TRANSFER,4193.325032,4,,149001,97.2424,SUCCESS,1
8304,0x1ba1fd615385bff7b94fd721e1fd20c0f22586f8e31c30d1b3c7cf9e8f55aa07,10042864,2025-05-29 20:00:45,616,,REPAY,3914.33734,5,4.0,129417,54.849,SUCCESS,1
8305,0x4f4be075b9b60d8c9a96d04b2462efa89e17c55b71883eefc03d0ecc2948888a,10042865,2025-05-29 20:07:06,299,,REPAY,136.297942,5,3.0,104966,78.2498,SUCCESS,1
8306,0xcbf535119af0f23787313707a1309276edc8af623c8c8683431306499c29114d,10042866,2025-05-29 20:11:11,570,,REPAY,64.744636,4,2.0,210764,38.9598,SUCCESS,1
8307,0x3d67d5075cf758aa53bdca0ccdbb611ff6f486b52b143f3a4ceec947d8cddd16,10042879,2025-05-29 21:16:17,571,,LIQUIDATION,965.837121,2,1.0,78890,64.3692,SUCCESS,1
8308,0x63f5dfaedbbe5dee97193146097b54ad80fc3d02ca16f04638d5b0304159d332,10042884,2025-05-29 21:44:36,344,,REPAY,0.844794,2,1.0,38482,37.2395,SUCCESS,1
8309,0x7a681cc10cf28c7fdd33ba3c390e154b5cd231df8dbb19a10f3a8d29faa9aca7,10042885,2025-05-29 21:46:08,519,347.0,SWAP,2681.942348,1,4.0,37675,64.5803,SUCCESS,1
8310,0xa8f69e1eb06ad636418a6fffa25b7e43b21234e9099e1032894ff97d4b61e689,10042891,2025-05-29 22:17:16,190,,DEPOSIT,9042.646202,2,1.0,223874,71.8866,SUCCESS,1
8311,0xa6242285c9bc453162866bd96543f569bb6de1a0456e1bac96fa2595532e06a8,10042895,2025-05-29 22:37:51,253,,BORROW,1891.366685,3,4.0,100063,26.7662,SUCCESS,1
8312,0xa7f9c8f64b2ef9d39e3d362a6b4460cf360a19df74520449d46d6ffbf404f87e,10042899,2025-05-29 22:55:20,943,403.0,SWAP,5704.986757,1,1.0,212410,33.7104,SUCCESS,1
8313,0x79716544b64d2887dd4acb55fcffb5c5e74bbf8a179e4096ddff9dc8fb636ad5,10042899,2025-05-29 22:59:30,411,,REPAY,179.921795,4,1.0,148032,36.8054,SUCCESS,1
8314,0x8d9f4c1144974ad3f64860daa3b0c810e3225c7a35f2d3a09e534c5bec139d1d,10042917,2025-05-30 00:25:10,345,,REPAY,478.257168,5,4.0,220223,76.4183,SUCCESS,1
8315,0x53025b568913f2117237759f431802f7d8f5a09bb8b5b235734fb7be42dc3b6a,10042921,2025-05-30 00:45:47,805,544.0,TRANSFER,3271.107985,3,,246714,66.9666,SUCCESS,1
8316,0x83b4083ced0f2fe5960af1375836db061fcdcf3c2cbf76d172f0b12547f5c564,10042923,2025-05-30 00:56:35,800,,REPAY,2695.612128,2,1.0,98485,53.0588,SUCCESS,1
8317,0x19cee69e936c4fcb70e0cfc8415a81d92a1b9cc7ba417c1f4975ed102c926bba,10042925,2025-05-30 01:08:43,63,,REPAY,154.823164,4,1.0,74935,77.7726,SUCCESS,1
8318,0x13c0bc0031361fa8429468aa2a5931694b50ff12a2b788f5c50b113ebe9864bd,10042925,2025-05-30 01:08:53,91,,REPAY,304.437288,2,4.0,130781,83.7082,SUCCESS,1
8319,0x6cb61de41b06c5c8d218c0504499a1f4e1df389acd33ae5f5564744da5f19f41,10042927,2025-05-30 01:18:34,442,,REPAY,225.184385,2,2.0,183377,57.1471,SUCCESS,1
8320,0xb59928d4d7fcd193c6bd27081cc8e330baa4405b4fba9e3d9b12073f4d7dee9e,10042928,2025-05-30 01:21:31,67,730.0,SWAP,9695.264931,3,4.0,124362,61.4889,SUCCESS,1
8321,0x32236fc2bfa43ef91b0b6079903cb272cf2fd7b7cef4ce4ed50b0192a10af390,10042937,2025-05-30 02:07:18,887,,REPAY,0.157792,5,1.0,90797,26.2316,SUCCESS,1
8322,0x3fe577443df2c8f0563803ba0d2c9abf3dc979223c27e60d5c19af3493dae8ba,10042946,2025-05-30 02:52:00,709,,REPAY,1384.331066,1,1.0,109261,27.7456,SUCCESS,1
